x,y,z,body_x,body_y,body_z,occ,i
4.56301531475971,-2.1563050508683954,-9.70394969651245,-18.165406467336673,-16.86841299999999,-11.022139495000005,1.0,0.0
4.424226041606111,-2.1840730203849184,-9.711400279241456,-18.466914005025117,-16.86841299999999,-11.022139495000005,1.0,0.0
4.296642786994415,-2.2083419648908595,-9.715030802175562,-18.768421542713554,-16.86841299999999,-11.022139495000005,1.0,0.0
4.1682965305516895,-2.231015519124945,-9.718482225085012,-19.069929080402005,-16.86841299999999,-11.022139495000005,1.0,0.0
4.018527257002244,-2.2552632373224064,-9.724830678290893,-19.371436618090435,-16.86841299999999,-11.022139495000005,1.0,0.0
3.87941614026726,-2.276332708195035,-9.729260303182885,-19.672944155778886,-16.86841299999999,-11.022139495000005,1.0,0.0
3.728164258588709,-2.2973290008975145,-9.732092043950557,-19.97445169346733,-16.86841299999999,-11.022139495000005,1.0,0.0
3.5858276353402303,-2.3152446235145945,-9.737184727379509,-20.275959231155767,-16.86841299999999,-11.022139495000005,1.0,0.0
3.4366505753995966,-2.3320228694668277,-9.74010651116715,-20.57746676884421,-16.86841299999999,-11.022139495000005,1.0,0.0
3.2815270759919954,-2.347317948090895,-9.743420175138631,-20.878974306532655,-16.86841299999999,-11.022139495000005,1.0,0.0
3.109366517446901,-2.361968054251941,-9.74690655235246,-21.1804818442211,-16.86841299999999,-11.022139495000005,1.0,0.0
2.9299023425042776,-2.375122094130056,-9.752135930430233,-21.48198938190955,-16.86841299999999,-11.022139495000005,1.0,0.0
2.7875782437728063,-2.384066027033949,-9.754252868892081,-21.783496919597987,-16.86841299999999,-11.022139495000005,1.0,0.0
2.6336398010535405,-2.3908663501602128,-9.755260811429693,-22.085004457286423,-16.86841299999999,-11.022139495000005,1.0,0.0
2.465892005270078,-2.3954592219765534,-9.754233697082533,-22.386511994974867,-16.86841299999999,-11.022139495000005,1.0,0.0
2.2950518086583998,-2.397374076910525,-9.75653870174181,-22.68801953266331,-16.86841299999999,-11.022139495000005,1.0,0.0
2.120008065395446,-2.3965772587287155,-9.760083236466862,-22.989527070351755,-16.86841299999999,-11.022139495000005,1.0,0.0
1.9553423777990346,-2.393433680082751,-9.76047688848369,-23.291034608040192,-16.86841299999999,-11.022139495000005,1.0,0.0
1.7871170072227756,-2.387329054801448,-9.75760652805668,-23.59254214572863,-16.86841299999999,-11.022139495000005,1.0,0.0
1.603394740930149,-2.3771386596855475,-9.759516557182746,-23.894049683417066,-16.86841299999999,-11.022139495000005,1.0,0.0
1.418668088776613,-2.364143212094598,-9.761024859856567,-24.195557221105517,-16.86841299999999,-11.022139495000005,1.0,0.0
1.2224687608519034,-2.347498463321134,-9.759560687375957,-24.497064758793954,-16.86841299999999,-11.022139495000005,1.0,0.0
1.0367847783539332,-2.329212179321484,-9.7590251614313,-24.798572296482405,-16.86841299999999,-11.022139495000005,1.0,0.0
0.8408817512617333,-2.306953076545936,-9.754794844578353,-25.10007983417084,-16.86841299999999,-11.022139495000005,1.0,0.0
0.6429559526507163,-2.2815209158464977,-9.752279953008982,-25.401587371859286,-16.86841299999999,-11.022139495000005,1.0,0.0
0.443325536010839,-2.2530542941994405,-9.74912932734104,-25.70309490954773,-16.86841299999999,-11.022139495000005,1.0,0.0
0.23755855491327793,-2.2206156389646967,-9.747877112785876,-26.004602447236174,-16.86841299999999,-11.022139495000005,1.0,0.0
0.034233827250929494,-2.185920394637346,-9.74576069431182,-26.306109984924618,-16.86841299999999,-11.022139495000005,1.0,0.0
-0.14890360153318483,-2.152329502445074,-9.740312171989181,-26.607617522613054,-16.86841299999999,-11.022139495000005,1.0,0.0
-0.3566912478925346,-2.1098800063945617,-9.737375484156864,-26.9091250603015,-16.86841299999999,-11.022139495000005,1.0,0.0
-0.5658498141955093,-2.064380766196617,-9.734414959609307,-27.210632597989942,-16.86841299999999,-11.022139495000005,1.0,0.0
-0.7864982329930257,-2.013806441577511,-9.727520466732953,-27.512140135678386,-16.86841299999999,-11.022139495000005,1.0,0.0
-1.0033341729238288,-1.9617167592989446,-9.722296497697297,-27.81364767336683,-16.86841299999999,-11.022139495000005,1.0,0.0
-1.21485361092887,-1.9083125035631525,-9.71768475181093,-28.115155211055274,-16.86841299999999,-11.022139495000005,1.0,0.0
-1.417690060893534,-1.8544750782922694,-9.711249052158372,-28.41666274874371,-16.86841299999999,-11.022139495000005,1.0,0.0
-1.614578587705772,-1.7986734968506912,-9.707522962134329,-28.718170286432155,-16.86841299999999,-11.022139495000005,1.0,0.0
-1.8184522109381334,-1.7377834185149101,-9.697980973717234,-29.019677824120595,-16.86841299999999,-11.022139495000005,1.0,0.0
-2.026366308082757,-1.6723411717022412,-9.689172823148796,-29.32118536180904,-16.86841299999999,-11.022139495000005,1.0,0.0
-2.239564299996921,-1.6021279326835867,-9.680529577389004,-29.622692899497476,-16.86841299999999,-11.022139495000005,1.0,0.0
-2.469437342192691,-1.5238647099455225,-9.668210338389756,-29.924200437185917,-16.86841299999999,-11.022139495000005,1.0,0.0
-2.673643354683385,-1.4522783929601921,-9.66189138078946,-30.225707974874357,-16.86841299999999,-11.022139495000005,1.0,0.0
-2.8791177858999504,-1.3769165311499627,-9.654321498739112,-30.527215512562805,-16.86841299999999,-11.022139495000005,1.0,0.0
-3.078310809298472,-1.301028696243991,-9.644215817763303,-30.82872305025125,-16.86841299999999,-11.022139495000005,1.0,0.0
-3.283983403164065,-1.2186428930156357,-9.636329028345115,-31.130230587939693,-16.86841299999999,-11.022139495000005,1.0,0.0
-3.4953612379985515,-1.1311081172066118,-9.625700645760482,-31.43173812562813,-16.86841299999999,-11.022139495000005,1.0,0.0
-3.7245463087870903,-1.0329550673533348,-9.616317003095205,-31.733245663316573,-16.86841299999999,-11.022139495000005,1.0,0.0
-3.9525064796768774,-0.9343520207293299,-9.60449099736362,-32.03475320100502,-16.86841299999999,-11.022139495000005,1.0,0.0
-4.183340290271843,-0.8333503238261244,-9.590296003447023,-32.33626073869347,-16.86841299999999,-11.022139495000005,1.0,0.0
-4.3970299979898115,-0.7387926752583596,-9.576670851488483,-32.637768276381905,-16.86841299999999,-11.022139495000005,1.0,0.0
-4.590450275628882,-0.6504710793662447,-9.564756978656366,-32.93927581407034,-16.86841299999999,-11.022139495000005,1.0,0.0
-4.819087958027481,-0.540345130970433,-9.553098995661381,-33.240783351758786,-16.86841299999999,-11.022139495000005,1.0,0.0
-5.043271450703493,-0.4311205824708928,-9.542020362202804,-33.54229088944723,-16.86841299999999,-11.022139495000005,1.0,0.0
-5.246195595213564,-0.331385205370502,-9.528011531066483,-33.843798427135674,-16.86841299999999,-11.022139495000005,1.0,0.0
-5.446224434262433,-0.22936919480681794,-9.513647704580258,-34.14530596482412,-16.86841299999999,-11.022139495000005,1.0,0.0
-5.658520668575392,-0.11729908613934015,-9.496427667014533,-34.446813502512555,-16.86841299999999,-11.022139495000005,1.0,0.0
-5.859441312511663,-0.009233639094215818,-9.478148177316049,-34.74832104020099,-16.86841299999999,-11.022139495000005,1.0,0.0
-6.066888429600823,0.10635175782783435,-9.460473984100023,-35.04982857788944,-16.86841299999999,-11.022139495000005,1.0,0.0
-6.260332938329185,0.21721293942932718,-9.445913242833555,-35.35133611557788,-16.86841299999999,-11.022139495000005,1.0,0.0
-6.485030837715435,0.3497806799508112,-9.42359708678822,-35.652843653266316,-16.86841299999999,-11.022139495000005,1.0,0.0
-6.669225233690767,0.4585004541006086,-9.404257684577363,-35.95435119095475,-16.86841299999999,-11.022139495000005,1.0,0.0
-6.841377745788684,0.5647877602468654,-9.385441078877971,-36.255858728643204,-16.86841299999999,-11.022139495000005,1.0,0.0
-7.1043737986248985,0.7360940607315882,-9.357547510529056,-36.55736626633165,-16.86841299999999,-11.022139495000005,1.0,0.0
-7.305284216346301,0.8601980571630072,-9.3316565242578,-36.85887380402009,-16.86841299999999,-11.022139495000005,1.0,0.0
-7.503048396130687,0.9872317710632785,-9.311041466140761,-37.160381341708536,-16.86841299999999,-11.022139495000005,1.0,0.0
-7.704399738367904,1.1198160513279305,-9.286422933554881,-37.46188887939697,-16.86841299999999,-11.022139495000005,1.0,0.0
-7.923288569584564,1.2676817300801027,-9.25973353850465,-37.76339641708542,-16.86841299999999,-11.022139495000005,1.0,0.0
-8.129290509894304,1.406636004939159,-9.231274596040064,-38.06490395477386,-16.86841299999999,-11.022139495000005,1.0,0.0
-8.308491976620559,1.529411829133597,-9.203838070322028,-38.366411492462305,-16.86841299999999,-11.022139495000005,1.0,0.0
-8.492272594528984,1.6624919371731615,-9.177687380518162,-38.66791903015075,-16.86841299999999,-11.022139495000005,1.0,0.0
-8.652318350583293,1.7827213809880398,-9.153681432888327,-38.969426567839186,-16.86841299999999,-11.022139495000005,1.0,0.0
-8.840742350266545,1.9320414097319158,-9.123023952897062,-39.27093410552763,-16.86841299999999,-11.022139495000005,1.0,0.0
-9.025219314308316,2.0818241938885507,-9.093231373988642,-39.572441643216074,-16.86841299999999,-11.022139495000005,1.0,0.0
-9.178510003693198,2.2085885418905384,-9.064967148891697,-39.87394918090452,-16.86841299999999,-11.022139495000005,1.0,0.0
11.456146178135533,2.0079921793031588,-18.279211691665417,9.27177946231157,-16.86841299999999,-19.772139495,1.0,1.0
11.819032725785839,2.5049674916913176,-18.357420326696193,8.97027192462312,-16.86841299999999,-19.772139495,1.0,1.0
11.732010290492406,2.349894780860918,-18.34520572992588,8.668764386934683,-16.86841299999999,-19.772139495,1.0,1.0
11.687241237330428,2.2781762187014003,-18.342002870444222,8.367256849246232,-16.86841299999999,-19.772139495,1.0,1.0
11.626788921604186,2.1871564918451654,-18.335296344968864,8.065749311557795,-16.86841299999999,-19.772139495,1.0,1.0
11.576790798973883,2.113364929153761,-18.32226038914145,7.764241773869358,-16.86841299999999,-19.772139495,1.0,1.0
11.60665736797166,2.152423894615744,-18.306688753411244,7.462734236180907,-16.86841299999999,-19.772139495,1.0,1.0
11.661031931193026,2.223721739393163,-18.290457382117232,7.16122669849247,-16.86841299999999,-19.772139495,1.0,1.0
11.564223598978336,2.09226802936751,-18.282518569382397,6.859719160804033,-16.86841299999999,-19.772139495,1.0,1.0
11.487292797437222,1.9893077139957462,-18.276458410546073,6.558211623115582,-16.86841299999999,-19.772139495,1.0,1.0
11.562359276263544,2.0841541300553885,-18.25887595849899,6.256704085427145,-16.86841299999999,-19.772139495,1.0,1.0
11.554318803955516,2.072493096483832,-18.25111225631251,5.9551965477387085,-16.86841299999999,-19.772139495,1.0,1.0
11.432789032540729,1.918519281251264,-18.252326942131212,5.6536890100502575,-16.86841299999999,-19.772139495,1.0,1.0
11.368727377385678,1.837775209820986,-18.24998775345796,5.352181472361821,-16.86841299999999,-19.772139495,1.0,1.0
11.323661752502627,1.7806863136285216,-18.24165793779165,5.05067393467337,-16.86841299999999,-19.772139495,1.0,1.0
11.272470012438166,1.7170873956163426,-18.23462803697592,4.749166396984933,-16.86841299999999,-19.772139495,1.0,1.0
11.196930704555196,1.625506296071162,-18.232029658279938,4.447658859296496,-16.86841299999999,-19.772139495,1.0,1.0
11.163008761984106,1.5844409982404777,-18.227387671112314,4.146151321608045,-16.86841299999999,-19.772139495,1.0,1.0
11.125728834655579,1.53975035986306,-18.221065309985047,3.844643783919608,-16.86841299999999,-19.772139495,1.0,1.0
11.080461253653755,1.4869726833099008,-18.219927769189617,3.543136246231164,-16.86841299999999,-19.772139495,1.0,1.0
11.011890670782396,1.4078435855284681,-18.216691249258194,3.24162870854272,-16.86841299999999,-19.772139495,1.0,1.0
10.97057054025247,1.3606885793487464,-18.214226679531812,2.940121170854276,-16.86841299999999,-19.772139495,1.0,1.0
10.964713959429726,1.3538506432535655,-18.211710387911022,2.6386136331658463,-16.86841299999999,-19.772139495,1.0,1.0
10.903791181229028,1.2868846756753278,-18.214702329689313,2.3371060954773952,-16.86841299999999,-19.772139495,1.0,1.0
10.87862731348773,1.2595980246642782,-18.216275573281727,2.0355985577889513,-16.86841299999999,-19.772139495,1.0,1.0
10.860111031407918,1.2393871185160528,-18.2138586506295,1.7340910201005002,-16.86841299999999,-19.772139495,1.0,1.0
10.792001180084991,1.1672480519405966,-18.21586425326117,1.4325834824120705,-16.86841299999999,-19.772139495,1.0,1.0
10.738064368242693,1.1109345889506805,-18.21865551761398,1.1310759447236265,-16.86841299999999,-19.772139495,1.0,1.0
10.706187194457858,1.077956880600368,-18.219260910011556,0.8295684070351825,-16.86841299999999,-19.772139495,1.0,1.0
10.641425883738275,1.0121971516916304,-18.223778725295396,0.5280608693467457,-16.86841299999999,-19.772139495,1.0,1.0
10.60501039760802,0.975394895885195,-18.22378815645766,0.2265533316582946,-16.86841299999999,-19.772139495,1.0,1.0
10.564206752401454,0.9345949318623177,-18.222946384325653,-0.07495420603014225,-16.86841299999999,-19.772139495,1.0,1.0
10.507503086415515,0.8788985951636903,-18.22465655041131,-0.3764617437185862,-16.86841299999999,-19.772139495,1.0,1.0
10.431631941942172,0.8049374887346339,-18.224225499917747,-0.6779692814070302,-16.86841299999999,-19.772139495,1.0,1.0
10.349479911952109,0.7259613834815006,-18.225683156816583,-0.979476819095467,-16.86841299999999,-19.772139495,1.0,1.0
10.280283500350087,0.6599334263315875,-18.224357558763963,-1.280984356783911,-16.86841299999999,-19.772139495,1.0,1.0
10.197625931056777,0.5817603277573475,-18.219876487793897,-1.582491894472355,-16.86841299999999,-19.772139495,1.0,1.0
10.144213228189404,0.5317843810225682,-18.215832940606703,-1.8839994321607918,-16.86841299999999,-19.772139495,1.0,1.0
10.074568005076358,0.46794148998621665,-18.214311943666573,-2.1855069698492358,-16.86841299999999,-19.772139495,1.0,1.0
9.987352961022534,0.38930165924910654,-18.21436048227818,-2.4870145075376797,-16.86841299999999,-19.772139495,1.0,1.0
9.927609611943158,0.336024639581872,-18.212962206900194,-2.7885220452261237,-16.86841299999999,-19.772139495,1.0,1.0
9.862915647185929,0.2793643026589905,-18.21305675131365,-3.0900295829145676,-16.86841299999999,-19.772139495,1.0,1.0
9.796201874994718,0.22165050830855293,-18.21100768261245,-3.3915371206030045,-16.86841299999999,-19.772139495,1.0,1.0
9.714205502057862,0.15176129200061794,-18.207592459990067,-3.6930446582914485,-16.86841299999999,-19.772139495,1.0,1.0
9.653098683052711,0.1004830773192289,-18.2051665403047,-3.9945521959798995,-16.86841299999999,-19.772139495,1.0,1.0
9.582504847988062,0.042436877156173836,-18.204587715230947,-4.296059733668336,-16.86841299999999,-19.772139495,1.0,1.0
9.528242738310468,-0.001345452977258077,-18.205172975951754,-4.59756727135678,-16.86841299999999,-19.772139495,1.0,1.0
9.45307883173123,-0.06083329239888258,-18.206118358311308,-4.899074809045217,-16.86841299999999,-19.772139495,1.0,1.0
9.375100418657581,-0.1215375992661265,-18.205932610294617,-5.200582346733661,-16.86841299999999,-19.772139495,1.0,1.0
9.303961021905383,-0.1759231356085884,-18.205530294603154,-5.502089884422105,-16.86841299999999,-19.772139495,1.0,1.0
9.228490281480056,-0.23236918057065736,-18.206692378558124,-5.803597422110542,-16.86841299999999,-19.772139495,1.0,1.0
9.14171993562514,-0.29607735542009905,-18.206430298025634,-6.105104959798986,-16.86841299999999,-19.772139495,1.0,1.0
9.06341291541585,-0.3523868034474944,-18.20697788966047,-6.40661249748743,-16.86841299999999,-19.772139495,1.0,1.0
8.993569670747256,-0.4013533978097463,-18.209907436003338,-6.708120035175874,-16.86841299999999,-19.772139495,1.0,1.0
8.91602085537804,-0.45474586577029186,-18.20916183330676,-7.009627572864311,-16.86841299999999,-19.772139495,1.0,1.0
8.844255633396429,-0.5027031587893944,-18.2125799706028,-7.311135110552755,-16.86841299999999,-19.772139495,1.0,1.0
8.755204526931877,-0.5606119598686945,-18.21834641264208,-7.612642648241199,-16.86841299999999,-19.772139495,1.0,1.0
8.640962848331668,-0.6332334239588882,-18.225105129776033,-7.914150185929643,-16.86841299999999,-19.772139495,1.0,1.0
8.54527195837824,-0.6929502079275061,-18.229457192271237,-8.21565772361808,-16.86841299999999,-19.772139495,1.0,1.0
8.456724687261154,-0.7468005681988501,-18.234497397135744,-8.517165261306523,-16.86841299999999,-19.772139495,1.0,1.0
8.367576982360209,-0.7997785250464666,-18.238015682336066,-8.818672798994967,-16.86841299999999,-19.772139495,1.0,1.0
8.292530814022708,-0.8431907676001771,-18.241380891936387,-9.120180336683411,-16.86841299999999,-19.772139495,1.0,1.0
8.191419261668596,-0.9003238172897028,-18.2430879891488,-9.421687874371855,-16.86841299999999,-19.772139495,1.0,1.0
8.103480570091278,-0.9490691136520724,-18.242356681187847,-9.723195412060292,-16.86841299999999,-19.772139495,1.0,1.0
